Country Name,CountryCode,Series Name,SeriesCode,Year,Value
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.7
Ireland,IRL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,5.8
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,3.867
Ireland,IRL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,67851.33
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,12.3
Ireland,IRL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Ireland,IRL,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,11.83
Ireland,IRL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,4.03
Ireland,IRL,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,2.12
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.74
Isle of Man,IMN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,0.066
Isle of Man,IMN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,62271.67
Isle of Man,IMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,1.9
Isle of Man,IMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Isle of Man,IMN,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,
Isle of Man,IMN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,
Isle of Man,IMN,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.5
Italy,ITA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,6.1
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,1.649
Italy,ITA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,28944.5
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,17.3
Italy,ITA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Italy,ITA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,100.92
Italy,ITA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,31.17
Italy,ITA,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,20.38
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.39
Latvia,LVA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,24.0
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,1.289
Latvia,LVA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,14203.6
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,41.5
Latvia,LVA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Latvia,LVA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,3.22
Latvia,LVA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,0.68
Latvia,LVA,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,0.67
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,84.16
Liechtenstein,LIE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,
Liechtenstein,LIE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,56.1
Liechtenstein,LIE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.28
Lithuania,LTU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,41.0
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,4.943
Lithuania,LTU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,15553.14
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,33.5
Lithuania,LTU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Lithuania,LTU,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,6.27
Lithuania,LTU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,1.28
Lithuania,LTU,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,2.7
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.64
Luxembourg,LUX,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,8.9
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,0.915
Luxembourg,LUX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,96754.74
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,16.4
Luxembourg,LUX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Luxembourg,LUX,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,6.2
Luxembourg,LUX,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,1.0
Luxembourg,LUX,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,0.57
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.94
Moldova,MDA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,80.0
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,5.223
Moldova,MDA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,64710.66
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,22.0
Moldova,MDA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Moldova,MDA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,2.16
Moldova,MDA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,1.13
Moldova,MDA,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,0.63
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,
Monaco,MCO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,0.0
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,7.069
Monaco,MCO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,170383.97
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,
Monaco,MCO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Monaco,MCO,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,
Monaco,MCO,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,
Monaco,MCO,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.68
Montenegro,MNE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,15.0
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,4.096
Montenegro,MNE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,6480.5
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,38.7
Montenegro,MNE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Montenegro,MNE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,
Montenegro,MNE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,
Montenegro,MNE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.11
Netherlands,NLD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,4.9
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,1.29
Netherlands,NLD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,43662.16
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,8.6
Netherlands,NLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Netherlands,NLD,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,30.27
Netherlands,NLD,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,22.04
Netherlands,NLD,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,11.22
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.6
North Macedonia,MKD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,12.0
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,4.619
North Macedonia,MKD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,250705.92
North Macedonia,MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,17.0
North Macedonia,MKD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
North Macedonia,MKD,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,2.31
North Macedonia,MKD,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,1.07
North Macedonia,MKD,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,0.68
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.96
Norway,NOR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,3.3
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,0.443
Norway,NOR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,618620.67
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,59.8
Norway,NOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,63.11
Norway,NOR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,12.72
Norway,NOR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,6.34
Norway,NOR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,7.51
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.9
Poland,POL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,15.0
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,4.476
Poland,POL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,56743.16
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,15.6
Poland,POL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,87.0
Poland,POL,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,64.29
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,30.9
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,19.32
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.68
Portugal,PRT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,19.0
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,2.658
Portugal,PRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,19483.7
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,28.2
Portugal,PRT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Portugal,PRT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,17.2
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,5.45
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,4.01
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.61
Romania,ROU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,65.0
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,4.402
Romania,ROU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,23937.58
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,23.5
Romania,ROU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Romania,ROU,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,18.55
Romania,ROU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,12.9
Romania,ROU,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,9.42
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,73.08
Russian Federation,RUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,50.0
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,2.142
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,619314.88
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,3.2
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,256.1
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,280.46
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,112.49
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,
San Marino,SMR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,0.0
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,2.0
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,35979.87
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,
San Marino,SMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
San Marino,SMR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,
San Marino,SMR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,
San Marino,SMR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.94
Serbia,SRB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,14.0
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,4.893
Serbia,SRB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,714663.43
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,21.4
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Serbia,SRB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,
Serbia,SRB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,
Serbia,SRB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.67
Slovak Republic,SVK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,4.5
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,2.373
Slovak Republic,SVK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,16440.54
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,17.6
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,7.83
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,7.46
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,4.58
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.83
Spain,ESP,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,9.9
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,1.255
Spain,ESP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,25315.52
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,16.7
Spain,ESP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,72.88
Spain,ESP,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,93.67
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,33.66
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,19.94
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.11
Sweden,SWE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,5.4
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,0.958
Sweden,SWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,451182.6
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,52.9
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Sweden,SWE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,16.36
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,7.02
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,4.24
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.9
Switzerland,CHE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,5.4
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,0.423
Switzerland,CHE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,83846.18
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,24.8
Switzerland,CHE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Switzerland,CHE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,15.76
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,4.87
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,2.71
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.83
Ukraine,UKR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,77.0
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,3.794
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,62046.57
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,7.4
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Ukraine,UKR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,26.67
Ukraine,UKR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,35.35
Ukraine,UKR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,19.74
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.4
United Kingdom,GBR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,8.1
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,1.07
United Kingdom,GBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,30921.12
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,11.4
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,77.37
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,78.161644
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,31.71
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,13.22
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.86
Malta,MLT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,22.0
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2019,2.995
Malta,MLT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2019,26156.81
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,7.4
Malta,MLT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2019,
Malta,MLT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2019,0.72
Malta,MLT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2019,0.05
Malta,MLT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2019,0.01
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,76.99
Albania,ALB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2020,15.0
Albania,ALB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2020,-2.745
Albania,ALB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2020,525668.03
Albania,ALB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,44.4
Albania,ALB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2020,
Albania,ALB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2020,1.53
Albania,ALB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2020,0.98
Albania,ALB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2020,0.84
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,
